Country,Type,AUC,Rank,Feature,Importance
BLR,BULLY_PHYSICAL,0.9784682105107405,4,ST207Q02HA,0.04050928
BLR,BULLY_PHYSICAL,0.9784682105107405,5,ST004D01T,0.039975096
BLR,BULLY_PHYSICAL,0.9784682105107405,6,PERCOMP,0.037303776
BLR,BULLY_PHYSICAL,0.9784682105107405,7,DISCLIMA,0.031976588
BLR,BULLY_PHYSICAL,0.9784682105107405,8,ST207Q05HA,0.031148756
BLR,BULLY_PHYSICAL,0.9784682105107405,9,PV1SCIE,0.028872611
BLR,BULLY_PHYSICAL,0.9784682105107405,10,PERCOOP,0.027654551
BLR,BULLY_RELATIONAL,0.9688330499401725,1,BELONG,0.057150565
BLR,BULLY_RELATIONAL,0.9688330499401725,2,EMOSUPS,0.047648307
BLR,BULLY_RELATIONAL,0.9688330499401725,3,PERCOMP,0.042179324
BLR,BULLY_RELATIONAL,0.9688330499401725,4,DISCLIMA,0.035115656
BLR,BULLY_RELATIONAL,0.9688330499401725,5,PERCOOP,0.032322697
BLR,BULLY_RELATIONAL,0.9688330499401725,6,ST207Q05HA,0.029280974
BLR,BULLY_RELATIONAL,0.9688330499401725,7,PV1READ,0.028399989
BLR,BULLY_RELATIONAL,0.9688330499401725,8,ST207Q04HA,0.028225033
BLR,BULLY_RELATIONAL,0.9688330499401725,9,ST004D01T,0.025793817
BLR,BULLY_RELATIONAL,0.9688330499401725,10,ST207Q02HA,0.025344118
BRA,BULLY_VERBAL,0.9410078640040425,1,BELONG,0.0684961
BRA,BULLY_VERBAL,0.9410078640040425,2,PERCOMP,0.06082719
BRA,BULLY_VERBAL,0.9410078640040425,3,PERCOOP,0.057365686
BRA,BULLY_VERBAL,0.9410078640040425,4,ST207Q01HA,0.043528773
BRA,BULLY_VERBAL,0.9410078640040425,5,ST207Q04HA,0.040279977
BRA,BULLY_VERBAL,0.9410078640040425,6,ST206Q01HA,0.03398679
BRA,BULLY_VERBAL,0.9410078640040425,7,ST207Q02HA,0.0303485
BRA,BULLY_VERBAL,0.9410078640040425,8,ST004D01T,0.02686008
BRA,BULLY_VERBAL,0.9410078640040425,9,SWBP,0.026451638
BRA,BULLY_VERBAL,0.9410078640040425,10,EMOSUPS,0.026173716
BRA,BULLY_THREAT,0.9618058024350774,1,BELONG,0.05640017
BRA,BULLY_THREAT,0.9618058024350774,2,PERCOOP,0.05307907
BRA,BULLY_THREAT,0.9618058024350774,3,EMOSUPS,0.047826156
BRA,BULLY_THREAT,0.9618058024350774,4,ST004D01T,0.04323915
BRA,BULLY_THREAT,0.9618058024350774,5,ST206Q01HA,0.04129498
BRA,BULLY_THREAT,0.9618058024350774,6,ATTLNACT,0.038945254
BRA,BULLY_THREAT,0.9618058024350774,7,PERCOMP,0.03298745
BRA,BULLY_THREAT,0.9618058024350774,8,PV1READ,0.029999359
BRA,BULLY_THREAT,0.9618058024350774,9,ST207Q04HA,0.02518156
BRA,BULLY_THREAT,0.9618058024350774,10,PV1SCIE,0.023573492
BRA,BULLY_PHYSICAL,0.9468935438713881,1,BELONG,0.06751463
BRA,BULLY_PHYSICAL,0.9468935438713881,2,ST004D01T,0.055298857
BRA,BULLY_PHYSICAL,0.9468935438713881,3,PERCOOP,0.052590497
BRA,BULLY_PHYSICAL,0.9468935438713881,4,EMOSUPS,0.047457345
BRA,BULLY_PHYSICAL,0.9468935438713881,5,PERCOMP,0.035724938
BRA,BULLY_PHYSICAL,0.9468935438713881,6,ST207Q02HA,0.034840006
BRA,BULLY_PHYSICAL,0.9468935438713881,7,ST207Q04HA,0.034706492
BRA,BULLY_PHYSICAL,0.9468935438713881,8,ATTLNACT,0.03392409
BRA,BULLY_PHYSICAL,0.9468935438713881,9,ST206Q01HA,0.03263251
BRA,BULLY_PHYSICAL,0.9468935438713881,10,PV1READ,0.026877575
BRA,BULLY_RELATIONAL,0.9459159961070379,1,BELONG,0.070086606
BRA,BULLY_RELATIONAL,0.9459159961070379,2,EMOSUPS,0.053912982
BRA,BULLY_RELATIONAL,0.9459159961070379,3,PERCOMP,0.049248517
BRA,BULLY_RELATIONAL,0.9459159961070379,4,PERCOOP,0.040402316
BRA,BULLY_RELATIONAL,0.9459159961070379,5,ST206Q01HA,0.03999228
BRA,BULLY_RELATIONAL,0.9459159961070379,6,ST207Q01HA,0.038600978
BRA,BULLY_RELATIONAL,0.9459159961070379,7,ST207Q02HA,0.034695435
BRA,BULLY_RELATIONAL,0.9459159961070379,8,ST004D01T,0.032644477
BRA,BULLY_RELATIONAL,0.9459159961070379,9,ST207Q04HA,0.027577715
BRA,BULLY_RELATIONAL,0.9459159961070379,10,ST207Q05HA,0.026324118
BRN,BULLY_VERBAL,0.9291523785738329,1,ST207Q05HA,0.133799
BRN,BULLY_VERBAL,0.9291523785738329,2,PERCOOP,0.07912621
BRN,BULLY_VERBAL,0.9291523785738329,3,ST207Q02HA,0.062347867
BRN,BULLY_VERBAL,0.9291523785738329,4,ST207Q03HA,0.042687733
BRN,BULLY_VERBAL,0.9291523785738329,5,PERCOMP,0.040275935
BRN,BULLY_VERBAL,0.9291523785738329,6,ST004D01T,0.04016442
BRN,BULLY_VERBAL,0.9291523785738329,7,ST206Q01HA,0.03872978
BRN,BULLY_VERBAL,0.9291523785738329,8,EMOSUPS,0.038133662
BRN,BULLY_VERBAL,0.9291523785738329,9,PV1READ,0.0325783
BRN,BULLY_VERBAL,0.9291523785738329,10,ST207Q04HA,0.031528153
BRN,BULLY_THREAT,0.9602299837294497,1,ST207Q05HA,0.10702974
BRN,BULLY_THREAT,0.9602299837294497,2,ST207Q03HA,0.079005845
BRN,BULLY_THREAT,0.9602299837294497,3,PV1READ,0.076585025
BRN,BULLY_THREAT,0.9602299837294497,4,ST206Q01HA,0.052250378
BRN,BULLY_THREAT,0.9602299837294497,5,ST207Q02HA,0.043731548
BRN,BULLY_THREAT,0.9602299837294497,6,PERCOOP,0.038463112
BRN,BULLY_THREAT,0.9602299837294497,7,PV1SCIE,0.034305207
BRN,BULLY_THREAT,0.9602299837294497,8,PERCOMP,0.028678076
BRN,BULLY_THREAT,0.9602299837294497,9,EMOSUPS,0.023595471
BRN,BULLY_THREAT,0.9602299837294497,10,BELONG,0.022234203
BRN,BULLY_PHYSICAL,0.9548350723188567,1,ST207Q03HA,0.13290125
BRN,BULLY_PHYSICAL,0.9548350723188567,2,PV1READ,0.05830806
BRN,BULLY_PHYSICAL,0.9548350723188567,3,ST207Q05HA,0.041766163
BRN,BULLY_PHYSICAL,0.9548350723188567,4,ST206Q01HA,0.04050445
BRN,BULLY_PHYSICAL,0.9548350723188567,5,ST004D01T,0.039165087
BRN,BULLY_PHYSICAL,0.9548350723188567,6,ST207Q04HA,0.035047594
BRN,BULLY_PHYSICAL,0.9548350723188567,7,PERCOOP,0.03388741
BRN,BULLY_PHYSICAL,0.9548350723188567,8,ST207Q02HA,0.03276724
BRN,BULLY_PHYSICAL,0.9548350723188567,9,DISCLIMA,0.030650966
BRN,BULLY_PHYSICAL,0.9548350723188567,10,BELONG,0.0260092
BRN,BULLY_RELATIONAL,0.9523542517220684,1,ST207Q03HA,0.088723965
BRN,BULLY_RELATIONAL,0.9523542517220684,2,PERCOOP,0.045721047
BRN,BULLY_RELATIONAL,0.9523542517220684,3,ST207Q05HA,0.04020918
BRN,BULLY_RELATIONAL,0.9523542517220684,4,BELONG,0.03997553
BRN,BULLY_RELATIONAL,0.9523542517220684,5,PV1READ,0.03994699
BRN,BULLY_RELATIONAL,0.9523542517220684,6,ST207Q02HA,0.032863982
BRN,BULLY_RELATIONAL,0.9523542517220684,7,ST206Q01HA,0.031392828
BRN,BULLY_RELATIONAL,0.9523542517220684,8,DISCLIMA,0.030776422
BRN,BULLY_RELATIONAL,0.9523542517220684,9,EMOSUPS,0.03018646
BRN,BULLY_RELATIONAL,0.9523542517220684,10,PERCOMP,0.026161578
CAN,BULLY_VERBAL,0.8508854684825822,1,BELONG,0.1333883
CAN,BULLY_VERBAL,0.8508854684825822,2,SWBP,0.050825927
CAN,BULLY_VERBAL,0.8508854684825822,3,ST207Q01HA,0.04513666
CAN,BULLY_VERBAL,0.8508854684825822,4,ST207Q03HA,0.04269168
CAN,BULLY_VERBAL,0.8508854684825822,5,DISCLIMA,0.04253111
CAN,BULLY_VERBAL,0.8508854684825822,6,ST207Q05HA,0.040972352
CAN,BULLY_VERBAL,0.8508854684825822,7,GFOFAIL,0.0404059
CAN,BULLY_VERBAL,0.8508854684825822,8,ST004D01T,0.038131762
CAN,BULLY_VERBAL,0.8508854684825822,9,ST207Q02HA,0.035526942
CAN,BULLY_VERBAL,0.8508854684825822,10,COMPETE,0.035265084
CAN,BULLY_THREAT,0.9139052239844112,1,BELONG,0.09277397
CAN,BULLY_THREAT,0.9139052239844112,2,SWBP,0.060180776
CAN,BULLY_THREAT,0.9139052239844112,3,ST004D01T,0.050512366
CAN,BULLY_THREAT,0.9139052239844112,4,PV1READ,0.049597796
CAN,BULLY_THREAT,0.9139052239844112,5,ST207Q02HA,0.04620774
CAN,BULLY_THREAT,0.9139052239844112,6,ATTLNACT,0.044310372
CAN,BULLY_THREAT,0.9139052239844112,7,ST207Q03HA,0.039812807
CAN,BULLY_THREAT,0.9139052239844112,8,ST207Q04HA,0.03577443
CAN,BULLY_THREAT,0.9139052239844112,9,ST207Q01HA,0.035044268
CAN,BULLY_THREAT,0.9139052239844112,10,PV1MATH,0.03165021
CAN,BULLY_PHYSICAL,0.88681604672682,1,BELONG,0.089451075
CAN,BULLY_PHYSICAL,0.88681604672682,2,ST207Q02HA,0.07074666
CAN,BULLY_PHYSICAL,0.88681604672682,3,ST004D01T,0.064609736
CAN,BULLY_PHYSICAL,0.88681604672682,4,ST207Q01HA,0.05301863
CAN,BULLY_PHYSICAL,0.88681604672682,5,PV1READ,0.041514143
CAN,BULLY_PHYSICAL,0.88681604672682,6,DISCLIMA,0.04109565
CAN,BULLY_PHYSICAL,0.88681604672682,7,ST207Q03HA,0.0370719
CAN,BULLY_PHYSICAL,0.88681604672682,8,ST207Q05HA,0.035075337
CAN,BULLY_PHYSICAL,0.88681604672682,9,SWBP,0.03441185
CAN,BULLY_PHYSICAL,0.88681604672682,10,ST207Q04HA,0.033098243
CAN,BULLY_RELATIONAL,0.8880691528854293,1,BELONG,0.11019992
CAN,BULLY_RELATIONAL,0.8880691528854293,2,SWBP,0.06058836
CAN,BULLY_RELATIONAL,0.8880691528854293,3,ST207Q01HA,0.046828076
CAN,BULLY_RELATIONAL,0.8880691528854293,4,ST207Q03HA,0.04524209
CAN,BULLY_RELATIONAL,0.8880691528854293,5,DISCLIMA,0.042757604
CAN,BULLY_RELATIONAL,0.8880691528854293,6,ST207Q05HA,0.041282248
CAN,BULLY_RELATIONAL,0.8880691528854293,7,ST207Q02HA,0.037274957
CAN,BULLY_RELATIONAL,0.8880691528854293,8,ST207Q04HA,0.03603193
CAN,BULLY_RELATIONAL,0.8880691528854293,9,PV1MATH,0.035030607
CAN,BULLY_RELATIONAL,0.8880691528854293,10,PV1SCIE,0.03468758
CHE,BULLY_VERBAL,0.9807399689862377,1,BELONG,0.06995431
CHE,BULLY_VERBAL,0.9807399689862377,2,PERCOOP,0.055847574
CHE,BULLY_VERBAL,0.9807399689862377,3,ST207Q03HA,0.051762495
CHE,BULLY_VERBAL,0.9807399689862377,4,ST207Q05HA,0.037073813
CHE,BULLY_VERBAL,0.9807399689862377,5,PERCOMP,0.033424363
CHE,BULLY_VERBAL,0.9807399689862377,6,ST207Q04HA,0.031866003
CHE,BULLY_VERBAL,0.9807399689862377,7,ST206Q01HA,0.030556709
CHE,BULLY_VERBAL,0.9807399689862377,8,ST207Q01HA,0.030202547
CHE,BULLY_VERBAL,0.9807399689862377,9,ST207Q02HA,0.027698753
CHE,BULLY_VERBAL,0.9807399689862377,10,EMOSUPS,0.026940823
CHE,BULLY_THREAT,0.9932935456342077,1,ST207Q03HA,0.10062784
CHE,BULLY_THREAT,0.9932935456342077,2,BELONG,0.051245615
CHE,BULLY_THREAT,0.9932935456342077,3,EMOSUPS,0.04853221
CHE,BULLY_THREAT,0.9932935456342077,4,PV1READ,0.048264474
CHE,BULLY_THREAT,0.9932935456342077,5,PERCOOP,0.04276558
CHE,BULLY_THREAT,0.9932935456342077,6,ST207Q02HA,0.034230713
CHE,BULLY_THREAT,0.9932935456342077,7,ST207Q04HA,0.030228386
CHE,BULLY_THREAT,0.9932935456342077,8,PERCOMP,0.026826192
CHE,BULLY_THREAT,0.9932935456342077,9,DISCLIMA,0.024483455
CHE,BULLY_THREAT,0.9932935456342077,10,ST206Q01HA,0.022225833
CHE,BULLY_PHYSICAL,0.9858353070374208,1,ST207Q03HA,0.15997966
CHE,BULLY_PHYSICAL,0.9858353070374208,2,EMOSUPS,0.058624763
CHE,BULLY_PHYSICAL,0.9858353070374208,3,BELONG,0.04118866
CHE,BULLY_PHYSICAL,0.9858353070374208,4,PERCOOP,0.036951497
CHE,BULLY_PHYSICAL,0.9858353070374208,5,PV1READ,0.035893157
CHE,BULLY_PHYSICAL,0.9858353070374208,6,ST207Q01HA,0.03129291
CHE,BULLY_PHYSICAL,0.9858353070374208,7,PERCOMP,0.028582333
CHE,BULLY_PHYSICAL,0.9858353070374208,8,ST207Q04HA,0.02688469
CHE,BULLY_PHYSICAL,0.9858353070374208,9,PV1MATH,0.021962369
CHE,BULLY_PHYSICAL,0.9858353070374208,10,GRADE,0.02183115
CHE,BULLY_RELATIONAL,0.9864873181692784,1,EMOSUPS,0.08645172
CHE,BULLY_RELATIONAL,0.9864873181692784,2,BELONG,0.061084036
CHE,BULLY_RELATIONAL,0.9864873181692784,3,ST207Q03HA,0.048327677
CHE,BULLY_RELATIONAL,0.9864873181692784,4,PERCOOP,0.040629968
CHE,BULLY_RELATIONAL,0.9864873181692784,5,ST207Q01HA,0.038967453
CHE,BULLY_RELATIONAL,0.9864873181692784,6,PERCOMP,0.033280022
CHE,BULLY_RELATIONAL,0.9864873181692784,7,ST207Q05HA,0.02955655
CHE,BULLY_RELATIONAL,0.9864873181692784,8,ST207Q04HA,0.028398525
CHE,BULLY_RELATIONAL,0.9864873181692784,9,PV1MATH,0.02805072
CHE,BULLY_RELATIONAL,0.9864873181692784,10,ST206Q01HA,0.027646769
CHL,BULLY_VERBAL,0.9708639624527475,1,ST206Q01HA,0.06075288
CHL,BULLY_VERBAL,0.9708639624527475,2,BELONG,0.051247586
CHL,BULLY_VERBAL,0.9708639624527475,3,EMOSUPS,0.046034865
CHL,BULLY_VERBAL,0.9708639624527475,4,ST207Q02HA,0.04198003
CHL,BULLY_VERBAL,0.9708639624527475,5,PERCOMP,0.039552547
CHL,BULLY_VERBAL,0.9708639624527475,6,ST207Q01HA,0.03938681
CHL,BULLY_VERBAL,0.9708639624527475,7,ST207Q03HA,0.036555152
CHL,BULLY_VERBAL,0.9708639624527475,8,ST004D01T,0.033527505
CHL,BULLY_VERBAL,0.9708639624527475,9,PERCOOP,0.032744817
CHL,BULLY_VERBAL,0.9708639624527475,10,ST207Q05HA,0.025605803
CHL,BULLY_THREAT,0.9918148062151596,1,EMOSUPS,0.047242507
CHL,BULLY_THREAT,0.9918148062151596,2,ST207Q03HA,0.04708412
CHL,BULLY_THREAT,0.9918148062151596,3,PV1READ,0.04562748
CHL,BULLY_THREAT,0.9918148062151596,4,ST207Q02HA,0.044922058
CHL,BULLY_THREAT,0.9918148062151596,5,ST207Q05HA,0.03730107
CHL,BULLY_THREAT,0.9918148062151596,6,ST004D01T,0.03702943
CHL,BULLY_THREAT,0.9918148062151596,7,ST206Q01HA,0.035961308
CHL,BULLY_THREAT,0.9918148062151596,8,ST207Q01HA,0.034478415
CHL,BULLY_THREAT,0.9918148062151596,9,BELONG,0.031655777
CHL,BULLY_THREAT,0.9918148062151596,10,COMPETE,0.027163774
CHL,BULLY_PHYSICAL,0.9801199065904949,1,EMOSUPS,0.06519202
CHL,BULLY_PHYSICAL,0.9801199065904949,2,ST206Q01HA,0.054614976
CHL,BULLY_PHYSICAL,0.9801199065904949,3,BELONG,0.047306422
CHL,BULLY_PHYSICAL,0.9801199065904949,4,ST207Q01HA,0.037463523
CHL,BULLY_PHYSICAL,0.9801199065904949,5,ST004D01T,0.035923902
CHL,BULLY_PHYSICAL,0.9801199065904949,6,ST207Q03HA,0.0341378
CHL,BULLY_PHYSICAL,0.9801199065904949,7,PERCOMP,0.031740256
CHL,BULLY_PHYSICAL,0.9801199065904949,8,PV1READ,0.030573841
CHL,BULLY_PHYSICAL,0.9801199065904949,9,ST207Q05HA,0.029935896
CHL,BULLY_PHYSICAL,0.9801199065904949,10,ST207Q02HA,0.02831468
CHL,BULLY_RELATIONAL,0.9738304544704305,1,BELONG,0.06025036
CHL,BULLY_RELATIONAL,0.9738304544704305,2,ST207Q01HA,0.05755514
CHL,BULLY_RELATIONAL,0.9738304544704305,3,EMOSUPS,0.049100455
CHL,BULLY_RELATIONAL,0.9738304544704305,4,ST207Q02HA,0.047202338
CHL,BULLY_RELATIONAL,0.9738304544704305,5,ST207Q03HA,0.04266721
CHL,BULLY_RELATIONAL,0.9738304544704305,6,ST206Q01HA,0.03686657
CHL,BULLY_RELATIONAL,0.9738304544704305,7,ST207Q05HA,0.034059178
CHL,BULLY_RELATIONAL,0.9738304544704305,8,PERCOOP,0.02873821
CHL,BULLY_RELATIONAL,0.9738304544704305,9,PERCOMP,0.028332088
CHL,BULLY_RELATIONAL,0.9738304544704305,10,PV1READ,0.027437637
COL,BULLY_VERBAL,0.9530184743225986,1,BELONG,0.05309104
COL,BULLY_VERBAL,0.9530184743225986,2,PERCOMP,0.049959313
COL,BULLY_VERBAL,0.9530184743225986,3,EMOSUPS,0.049389597
COL,BULLY_VERBAL,0.9530184743225986,4,ST207Q01HA,0.04246114
COL,BULLY_VERBAL,0.9530184743225986,5,PERCOOP,0.03587467
COL,BULLY_VERBAL,0.9530184743225986,6,DISCLIMA,0.033028543
COL,BULLY_VERBAL,0.9530184743225986,7,ST206Q01HA,0.03177461
COL,BULLY_VERBAL,0.9530184743225986,8,ST207Q05HA,0.027653964
COL,BULLY_VERBAL,0.9530184743225986,9,ST004D01T,0.026366578
COL,BULLY_VERBAL,0.9530184743225986,10,ST207Q04HA,0.025672022
COL,BULLY_THREAT,0.9717698299652684,1,PV1READ,0.0441604
COL,BULLY_THREAT,0.9717698299652684,2,EMOSUPS,0.04397006
COL,BULLY_THREAT,0.9717698299652684,3,PERCOMP,0.041255713
COL,BULLY_THREAT,0.9717698299652684,4,ST207Q02HA,0.04086366
COL,BULLY_THREAT,0.9717698299652684,5,BELONG,0.04049823
COL,BULLY_THREAT,0.9717698299652684,6,ST184Q01HA,0.038711328
COL,BULLY_THREAT,0.9717698299652684,7,PERCOOP,0.0383974
COL,BULLY_THREAT,0.9717698299652684,8,ST004D01T,0.034821827
COL,BULLY_THREAT,0.9717698299652684,9,ST207Q03HA,0.032930285
COL,BULLY_THREAT,0.9717698299652684,10,ST206Q01HA,0.031405002
COL,BULLY_PHYSICAL,0.9608663410728853,1,EMOSUPS,0.0635498
COL,BULLY_PHYSICAL,0.9608663410728853,2,ST004D01T,0.05297778
COL,BULLY_PHYSICAL,0.9608663410728853,3,ST207Q02HA,0.052097693
COL,BULLY_PHYSICAL,0.9608663410728853,4,BELONG,0.04336653
COL,BULLY_PHYSICAL,0.9608663410728853,5,PV1READ,0.038853087
COL,BULLY_PHYSICAL,0.9608663410728853,6,PERCOMP,0.034462042
COL,BULLY_PHYSICAL,0.9608663410728853,7,ST184Q01HA,0.032886464
COL,BULLY_PHYSICAL,0.9608663410728853,8,PERCOOP,0.03139421
COL,BULLY_PHYSICAL,0.9608663410728853,9,ST207Q01HA,0.030932667
COL,BULLY_PHYSICAL,0.9608663410728853,10,ST207Q05HA,0.030286111
COL,BULLY_RELATIONAL,0.9547078948408256,1,BELONG,0.066154666
COL,BULLY_RELATIONAL,0.9547078948408256,2,EMOSUPS,0.065712005
COL,BULLY_RELATIONAL,0.9547078948408256,3,ST206Q01HA,0.036823604
COL,BULLY_RELATIONAL,0.9547078948408256,4,ST207Q05HA,0.032735534
COL,BULLY_RELATIONAL,0.9547078948408256,5,PERCOMP,0.032603644
COL,BULLY_RELATIONAL,0.9547078948408256,6,PERCOOP,0.030791596
COL,BULLY_RELATIONAL,0.9547078948408256,7,DISCLIMA,0.03042537
COL,BULLY_RELATIONAL,0.9547078948408256,8,ST207Q02HA,0.027106076
COL,BULLY_RELATIONAL,0.9547078948408256,9,ST184Q01HA,0.026632864
COL,BULLY_RELATIONAL,0.9547078948408256,10,ST207Q01HA,0.023844022
CRI,BULLY_VERBAL,0.9495214463369097,1,BELONG,0.0932029
CRI,BULLY_VERBAL,0.9495214463369097,2,DISCLIMA,0.033625893
CRI,BULLY_VERBAL,0.9495214463369097,3,EMOSUPS,0.030044584
CRI,BULLY_VERBAL,0.9495214463369097,4,ST207Q04HA,0.028232055
CRI,BULLY_VERBAL,0.9495214463369097,5,SWBP,0.02794147
CRI,BULLY_VERBAL,0.9495214463369097,6,GFOFAIL,0.02642985
CRI,BULLY_VERBAL,0.9495214463369097,7,ST207Q01HA,0.02545705
CRI,BULLY_VERBAL,0.9495214463369097,8,ST207Q03HA,0.02465213
CRI,BULLY_VERBAL,0.9495214463369097,9,PERCOMP,0.02442323
CRI,BULLY_VERBAL,0.9495214463369097,10,TEACHINT,0.023759412
CRI,BULLY_THREAT,0.9697561389731943,1,BELONG,0.07503184
CRI,BULLY_THREAT,0.9697561389731943,2,EMOSUPS,0.038820073
CRI,BULLY_THREAT,0.9697561389731943,3,PV1READ,0.035281748
CRI,BULLY_THREAT,0.9697561389731943,4,ST207Q02HA,0.030580323
CRI,BULLY_THREAT,0.9697561389731943,5,ST206Q01HA,0.030070744
CRI,BULLY_THREAT,0.9697561389731943,6,DISCLIMA,0.027478823
CRI,BULLY_THREAT,0.9697561389731943,7,PERCOMP,0.026323859
CRI,BULLY_THREAT,0.9697561389731943,8,REPEAT,0.026314873
CRI,BULLY_THREAT,0.9697561389731943,9,TEACHINT,0.024874765
CRI,BULLY_THREAT,0.9697561389731943,10,ST207Q04HA,0.024653912
CRI,BULLY_PHYSICAL,0.9716406134652297,1,PV1READ,0.05728316
CRI,BULLY_PHYSICAL,0.9716406134652297,2,EMOSUPS,0.043657146
CRI,BULLY_PHYSICAL,0.9716406134652297,3,ST207Q02HA,0.04253439
CRI,BULLY_PHYSICAL,0.9716406134652297,4,BELONG,0.042348936
CRI,BULLY_PHYSICAL,0.9716406134652297,5,DISCLIMA,0.03494224
CRI,BULLY_PHYSICAL,0.9716406134652297,6,ST207Q05HA,0.034431033
CRI,BULLY_PHYSICAL,0.9716406134652297,7,ST004D01T,0.033332404
CRI,BULLY_PHYSICAL,0.9716406134652297,8,REPEAT,0.02691873
CRI,BULLY_PHYSICAL,0.9716406134652297,9,ST206Q01HA,0.025477402
CRI,BULLY_PHYSICAL,0.9716406134652297,10,ST207Q03HA,0.02508266
CRI,BULLY_RELATIONAL,0.9400155709017011,1,BELONG,0.06796161
CRI,BULLY_RELATIONAL,0.9400155709017011,2,EMOSUPS,0.03443726
CRI,BULLY_RELATIONAL,0.9400155709017011,3,GFOFAIL,0.033801187
CRI,BULLY_RELATIONAL,0.9400155709017011,4,ST207Q01HA,0.03279
CRI,BULLY_RELATIONAL,0.9400155709017011,5,ST207Q02HA,0.032038547
CRI,BULLY_RELATIONAL,0.9400155709017011,6,PERCOMP,0.028685048
CRI,BULLY_RELATIONAL,0.9400155709017011,7,DISCLIMA,0.026296856
CRI,BULLY_RELATIONAL,0.9400155709017011,8,PERCOOP,0.025231121
CRI,BULLY_RELATIONAL,0.9400155709017011,9,ST207Q04HA,0.024976222
CRI,BULLY_RELATIONAL,0.9400155709017011,10,REPEAT,0.02460066
CZE,BULLY_VERBAL,0.9453155567412007,1,BELONG,0.07641639
CZE,BULLY_VERBAL,0.9453155567412007,2,PERCOMP,0.048182778
CZE,BULLY_VERBAL,0.9453155567412007,3,SWBP,0.03454437
CZE,BULLY_VERBAL,0.9453155567412007,4,DISCLIMA,0.03369182
CZE,BULLY_VERBAL,0.9453155567412007,5,PERCOOP,0.029743012
CZE,BULLY_VERBAL,0.9453155567412007,6,ST207Q01HA,0.027467184
CZE,BULLY_VERBAL,0.9453155567412007,7,ST206Q01HA,0.02528387
CZE,BULLY_VERBAL,0.9453155567412007,8,EMOSUPS,0.025225997
CZE,BULLY_VERBAL,0.9453155567412007,9,GFOFAIL,0.025032436
CZE,BULLY_VERBAL,0.9453155567412007,10,ST004D01T,0.024760468
CZE,BULLY_THREAT,0.9818320616679227,1,BELONG,0.051860645
CZE,BULLY_THREAT,0.9818320616679227,2,PERCOMP,0.051320467
CZE,BULLY_THREAT,0.9818320616679227,3,PV1READ,0.041081514
CZE,BULLY_THREAT,0.9818320616679227,4,ST207Q05HA,0.034837585
CZE,BULLY_THREAT,0.9818320616679227,5,EMOSUPS,0.033363555
CZE,BULLY_THREAT,0.9818320616679227,6,DISCLIMA,0.030932298
CZE,BULLY_THREAT,0.9818320616679227,7,WORKMAST,0.030580804
CZE,BULLY_THREAT,0.9818320616679227,8,ST004D01T,0.030191211
CZE,BULLY_THREAT,0.9818320616679227,9,ST207Q02HA,0.026753206
CZE,BULLY_THREAT,0.9818320616679227,10,SWBP,0.02625628
CZE,BULLY_PHYSICAL,0.9465095345060284,1,PERCOMP,0.06623134
CZE,BULLY_PHYSICAL,0.9465095345060284,2,ST207Q02HA,0.04141177
CZE,BULLY_PHYSICAL,0.9465095345060284,3,ST004D01T,0.034928825
CZE,BULLY_PHYSICAL,0.9465095345060284,4,ST207Q03HA,0.032843273
CZE,BULLY_PHYSICAL,0.9465095345060284,5,BELONG,0.031014066
CZE,BULLY_PHYSICAL,0.9465095345060284,6,PV1READ,0.03095056
CZE,BULLY_PHYSICAL,0.9465095345060284,7,ST207Q04HA,0.02927439
CZE,BULLY_PHYSICAL,0.9465095345060284,8,DISCLIMA,0.028923562
CZE,BULLY_PHYSICAL,0.9465095345060284,9,ST207Q01HA,0.028338255
CZE,BULLY_PHYSICAL,0.9465095345060284,10,ST206Q01HA,0.027848573
CZE,BULLY_RELATIONAL,0.9461935906689287,1,BELONG,0.06337448
CZE,BULLY_RELATIONAL,0.9461935906689287,2,PERCOMP,0.0482401
CZE,BULLY_RELATIONAL,0.9461935906689287,3,ST206Q01HA,0.037375554
CZE,BULLY_RELATIONAL,0.9461935906689287,4,PERCOOP,0.033225764
CZE,BULLY_RELATIONAL,0.9461935906689287,5,DISCLIMA,0.032227628
CZE,BULLY_RELATIONAL,0.9461935906689287,6,ST207Q05HA,0.029764097
CZE,BULLY_RELATIONAL,0.9461935906689287,7,ST207Q01HA,0.02879637
CZE,BULLY_RELATIONAL,0.9461935906689287,8,SWBP,0.028671768
CZE,BULLY_RELATIONAL,0.9461935906689287,9,PV1READ,0.028523726
CZE,BULLY_RELATIONAL,0.9461935906689287,10,ST207Q04HA,0.026322827
DEU,BULLY_VERBAL,0.9901186939962776,1,BELONG,0.069734186
DEU,BULLY_VERBAL,0.9901186939962776,2,PERCOMP,0.064602
DEU,BULLY_VERBAL,0.9901186939962776,3,PERCOOP,0.06112296
DEU,BULLY_VERBAL,0.9901186939962776,4,ST206Q01HA,0.047778104
DEU,BULLY_VERBAL,0.9901186939962776,5,ST207Q02HA,0.041725453
DEU,BULLY_VERBAL,0.9901186939962776,6,ST207Q01HA,0.032759704
DEU,BULLY_VERBAL,0.9901186939962776,7,ST207Q05HA,0.03142841
DEU,BULLY_VERBAL,0.9901186939962776,8,ST207Q04HA,0.030410202
DEU,BULLY_VERBAL,0.9901186939962776,9,EMOSUPS,0.028633622
